mes,Bola1,count_MM_bola1,Bola2,count_MM_bola2,Bola3,count_MM_bola3,Bola4,count_MM_bola4,Bola5,count_MM_bola5,Bola6,count_MM_bola6
10,0,0,0,0,0,0,0,0,0,0,40,3
10,0,0,0,0,0,0,0,0,0,0,41,4
10,0,0,0,0,0,0,0,0,0,0,42,4
10,0,0,0,0,0,0,0,0,0,0,43,5
10,0,0,0,0,0,0,0,0,0,0,44,6
10,0,0,0,0,0,0,0,0,0,0,45,5
10,0,0,0,0,0,0,0,0,0,0,46,4
10,0,0,0,0,0,0,0,0,0,0,47,5
10,0,0,0,0,0,0,0,0,0,0,48,8
10,0,0,0,0,0,0,0,0,0,0,49,17
10,0,0,0,0,0,0,0,0,0,0,50,11
10,0,0,0,0,0,0,0,0,0,0,51,8
10,0,0,0,0,0,0,0,0,0,0,52,8
10,0,0,0,0,0,0,0,0,0,0,53,18
10,0,0,0,0,0,0,0,0,0,0,54,15
10,0,0,0,0,0,0,0,0,0,0,55,13
10,0,0,0,0,0,0,0,0,0,0,56,19
10,0,0,0,0,0,0,0,0,0,0,57,23
10,0,0,0,0,0,0,0,0,0,0,58,21
10,0,0,0,0,0,0,0,0,0,0,59,23
10,0,0,0,0,0,0,0,0,0,0,60,27
11,0,0,0,0,0,0,0,0,0,0,22,1
11,0,0,0,0,0,0,0,0,0,0,27,1
11,0,0,0,0,0,0,0,0,0,0,28,1
11,0,0,0,0,0,0,0,0,0,0,30,1
11,0,0,0,0,0,0,0,0,0,0,32,2
11,0,0,0,0,0,0,0,0,0,0,33,1
11,0,0,0,0,0,0,0,0,0,0,34,1
11,0,0,0,0,0,0,0,0,0,0,35,3
11,0,0,0,0,0,0,0,0,0,0,36,3
11,0,0,0,0,0,0,0,0,0,0,37,2
11,0,0,0,0,0,0,0,0,0,0,38,2
11,0,0,0,0,0,0,0,0,0,0,39,1
11,0,0,0,0,0,0,0,0,0,0,40,1
11,0,0,0,0,0,0,0,0,0,0,41,3
11,0,0,0,0,0,0,0,0,0,0,42,3
11,0,0,0,0,0,0,0,0,0,0,43,1
11,0,0,0,0,0,0,0,0,0,0,44,7
11,0,0,0,0,0,0,0,0,0,0,45,4
11,0,0,0,0,0,0,0,0,0,0,46,6
11,0,0,0,0,0,0,0,0,0,0,47,3
11,0,0,0,0,0,0,0,0,0,0,48,6
11,0,0,0,0,0,0,0,0,0,0,49,11
11,0,0,0,0,0,0,0,0,0,0,50,6
11,0,0,0,0,0,0,0,0,0,0,51,12
11,0,0,0,0,0,0,0,0,0,0,52,13
11,0,0,0,0,0,0,0,0,0,0,53,11
11,0,0,0,0,0,0,0,0,0,0,54,15
11,0,0,0,0,0,0,0,0,0,0,55,17
11,0,0,0,0,0,0,0,0,0,0,56,27
11,0,0,0,0,0,0,0,0,0,0,57,15
11,0,0,0,0,0,0,0,0,0,0,58,19
11,0,0,0,0,0,0,0,0,0,0,59,18
11,0,0,0,0,0,0,0,0,0,0,60,29
12,0,0,0,0,0,0,0,0,0,0,30,1
12,0,0,0,0,0,0,0,0,0,0,32,3
12,0,0,0,0,0,0,0,0,0,0,33,1
12,0,0,0,0,0,0,0,0,0,0,35,2
12,0,0,0,0,0,0,0,0,0,0,36,5
12,0,0,0,0,0,0,0,0,0,0,37,1
12,0,0,0,0,0,0,0,0,0,0,38,2
12,0,0,0,0,0,0,0,0,0,0,39,5
12,0,0,0,0,0,0,0,0,0,0,40,1
12,0,0,0,0,0,0,0,0,0,0,41,3
12,0,0,0,0,0,0,0,0,0,0,42,4
12,0,0,0,0,0,0,0,0,0,0,43,3
12,0,0,0,0,0,0,0,0,0,0,44,4
12,0,0,0,0,0,0,0,0,0,0,45,8
12,0,0,0,0,0,0,0,0,0,0,46,6
12,0,0,0,0,0,0,0,0,0,0,47,7
12,0,0,0,0,0,0,0,0,0,0,48,6
12,0,0,0,0,0,0,0,0,0,0,49,12
12,0,0,0,0,0,0,0,0,0,0,50,6
12,0,0,0,0,0,0,0,0,0,0,51,8
12,0,0,0,0,0,0,0,0,0,0,52,12
12,0,0,0,0,0,0,0,0,0,0,53,14
12,0,0,0,0,0,0,0,0,0,0,54,12
12,0,0,0,0,0,0,0,0,0,0,55,15
12,0,0,0,0,0,0,0,0,0,0,56,18
12,0,0,0,0,0,0,0,0,0,0,57,18
12,0,0,0,0,0,0,0,0,0,0,58,13
12,0,0,0,0,0,0,0,0,0,0,59,20
12,0,0,0,0,0,0,0,0,0,0,60,22
